id,shipgirl,skin,tag,category,shipyard_url
403090,프린츠 하인리히,프린츠 하인리히,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403090.webp
403091,프린츠 하인리히,화려한 불꽃의 봄그림,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403091.webp
403092,프린츠 하인리히,세이프티 래빗,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403092.webp
403093,프린츠 하인리히,어두운 곳의 히든 보스?,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403093.webp
403094,프린츠 하인리히,하인리히 온스테이지,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403094.webp
403100,프린츠 아달베르트,프린츠 아달베르트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403100.webp
403101,프린츠 아달베르트,폐점 후의 특별 시간,"L2D, 배경",메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403101.webp
403102,프린츠 아달베르트,욕실에서 일어난 사고,"L2D, 배경",홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403102.webp
403103,프린츠 아달베르트,흑백 마술사,"쁘띠모션, 배경",동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403103.webp
403110,요르크,요르크,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403110.webp
403111,요르크,주월의 파괴자,배경,블러드 문,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403111.webp
403112,요르크,밤의 동반자,"배경, 쁘띠모션",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403112.webp
403120,꼬마 프린츠 오이겐,꼬마 프린츠 오이겐,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403120.webp
403130,꼬마 슈피,꼬마 슈피,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403130.webp
403140,프리드리히 카를,프리드리히 카를,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403140.webp
403141,프리드리히 카를,다디단 한낮의 유희,배경,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403141.webp
403142,프리드리히 카를,사랑의 서머 케어,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403142.webp
403150,프린츠 오이겐(μ장비),프린츠 오이겐(μ장비),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403150.webp
403160,꼬마 에기르,꼬마 에기르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403160.webp
403170,프린츠 모리츠,프린츠 모리츠,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403170.webp
403171,프린츠 모리츠,램프 마인의 소원 게임,"중파 일러, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/403171.webp
404010,샤른호르스트,샤른호르스트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404010.webp
404011,샤른호르스트,설표와 매화,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404011.webp
404020,그나이제나우,그나이제나우,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404020.webp
404021,그나이제나우,서큐버스 나이트메어,"L2D, 배경",할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404021.webp
404030,자이틀리츠,자이틀리츠,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404030.webp
404031,자이틀리츠,암멸의 족보,배경,블러드 문,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404031.webp
404032,자이틀리츠,플라워리 리버레이션,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404032.webp
404033,자이틀리츠,오피서즈 스트리트!,배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404033.webp
404034,자이틀리츠,더블 이머전시,배경,특수 훈련,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404034.webp
404040,뤼초,뤼초,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404040.webp
404041,뤼초,긴 밤의 노블 레드,"L2D, 배경",블러드 문,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404041.webp
404042,뤼초,뜨거울 때 줘♪,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404042.webp
404048,뤼초,슬리핑 화이트 뷰티,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404048.webp
404050,브륀힐드,브륀힐드,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404050.webp
404051,브륀힐드,빵 먹는 그라네,배경,스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404051.webp
404060,알비트,알비트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404060.webp
404061,알비트,무스펠헤임의 비밀,"배경, 쁘띠모션",오피스 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404061.webp
404070,아드미랄 젠커,아드미랄 젠커,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404070.webp
404071,아드미랄 젠커,두근두근 심문 시간,"L2D, 배경",특수 훈련,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/404071.webp
405010,비스마르크,비스마르크,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405010.webp
405011,비스마르크,메탈 블러드의 영광,"L2D, 배경",파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405011.webp
405012,비스마르크,아이언 블랙 엘리시움,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405012.webp
405013,비스마르크,언팩드 서프라이즈,"L2D, 배경",크리스마스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405013.webp
405018,비스마르크,웨딩 도미니언,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405018.webp
405020,티르피츠,티르피츠,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405020.webp
405021,티르피츠,얼음이 녹는 여름,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405021.webp
405022,티르피츠,메탈 블러드의 아이스 윈드,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405022.webp
405023,티르피츠,송절과 하얀 빙화,특수배경 (움짤),정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405023.webp
405024,티르피츠,빼어난 빙화,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405024.webp
405025,티르피츠,트래킹 어웨이트,배경,극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405025.webp
405030,울리히 폰 후텐,울리히 폰 후텐,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405030.webp
405031,울리히 폰 후텐,Mädchen Trümmer,"L2D, 배경",메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405031.webp
405032,울리히 폰 후텐,고고한 이그니션 타임,"L2D, 특수배경 (움짤)",극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405032.webp
405033,울리히 폰 후텐,교실 안의 기다림,"쁘띠모션, 배경",학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405033.webp
405038,울리히 폰 후텐,사랑이라는 이름의 독,배경,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405038.webp
405040,튀링겐,튀링겐,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405040.webp
405041,튀링겐,월하의 대청소,배경,블러드 문,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405041.webp
405050,비스마르크 Zwei,비스마르크 Zwei,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405050.webp
405051,비스마르크 Zwei,청명한 뷘트슈틸레,"배경, 쁘띠모션",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405051.webp
405052,비스마르크 Zwei,광휘와 마음의 게디히트,쁘띠모션,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405052.webp
405060,꼬마 프리드리히,꼬마 프리드리히,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405060.webp
405070,괴츠 폰 베를리힝겐,괴츠 폰 베를리힝겐,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405070.webp
405071,괴츠 폰 베를리힝겐,환상에 잠긴 붉은 달,"L2D+, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/405071.webp
406010,베저,베저,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406010.webp
406011,베저,금빛 어둠의 향연,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406011.webp
406012,베저,흑요에 빛나는 블랙 다이아,"L2D, 배경",파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406012.webp
406013,베저,아름다운 파도의 낙원,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406013.webp
406014,베저,Offtime Cafe,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406014.webp
406020,엘베,엘베,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406020.webp
406021,엘베,놓쳐버린 하이라이트?,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406021.webp
406022,엘베,청순한 ''악역 아가씨''?,"L2D, 배경",사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406022.webp
406030,야드,야드,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406030.webp
406031,야드,한여름을 꿀꺽,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406031.webp
406032,야드,착한 아이의 두근두근 매직,배경,이세계 모험,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/406032.webp
407010,그라프 체펠린,그라프 체펠린,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407010.webp
407011,그라프 체펠린,모래사장의 우르즈,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407011.webp
407012,그라프 체펠린,만취의 붉은 빛,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407012.webp
407020,꼬마 그라프 체펠린,꼬마 그라프 체펠린,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407020.webp
407030,페터 슈트라서,페터 슈트라서,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407030.webp
407031,페터 슈트라서,축제의 Chronos,"L2D, 특수배경 (움짤)",정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407031.webp
407032,페터 슈트라서,Weiß Uhrzeiger,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407032.webp
407033,페터 슈트라서,서재의 수호 기사,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407033.webp
407040,프리츠 루메이,프리츠 루메이,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407040.webp
407041,프리츠 루메이,Schwarzes Kaninchen,"L2D, 배경",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/407041.webp
408010,U-81,U-81,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408010.webp
408011,U-81,정밀한 세레나데,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408011.webp
408012,U-81,등불이 비춘 보름달,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408012.webp
408020,U-47,U-47,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408020.webp
408021,U-47,비기너 라이더?,배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408021.webp
408022,U-47,Eigenen Raum,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408022.webp
408023,U-47,어반 메이드,X,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408023.webp
408024,U-47,나른한 붉은 달밤,배경,블러드 문,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408024.webp
408025,U-47,다이나믹 라이징,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408025.webp
408030,U-557,U-557,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408030.webp
408040,U-556,U-556,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408040.webp
408041,U-556,해피 나이트,X,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408041.webp
408042,U-556,Cruiserush Knight,배경,웨스턴,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408042.webp
408050,U-73,U-73,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408050.webp
408051,U-73,이과 실험 시간!,X,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408051.webp
408052,U-73,초봄의 뜨거운 케미컬 포션,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408052.webp
408060,U-101,U-101,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408060.webp
408061,U-101,학교의 Posaunist,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408061.webp
408070,U-522,U-522,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408070.webp
408080,U-110,U-110,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408080.webp
408081,U-110,Kleiner Hai,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408081.webp
408082,U-110,상어 귀여미,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408082.webp
408083,U-110,아이돌 귀여미,특수배경 (움짤),Live,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408083.webp
408084,U-110,꼬마 상어의 첫 꿈,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408084.webp
408085,U-110,샤크 인 더 스프링,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408085.webp
408090,U-96,U-96,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408090.webp
408091,U-96,비밀의 게임 시간,배경,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408091.webp
408092,U-96,바벨은 몇 키로까지?,배경,스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408092.webp
408093,U-96,Wolfen Dolly,"쁘띠모션, 배경",극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408093.webp
408100,U-37,U-37,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408100.webp
408101,U-37,물거품처럼 노래하는 정월,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/408101.webp
